醫事機構代碼,醫事機構名稱,醫事機構地址,address_clean,latitude,longitude,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5902053833,建銘藥局,高雄市三民區吉林街２６２號,高雄市三民區吉林街262號,22.648201,120.306898,(07)3133460,4869,732,2020/09/15 21:44:46
5902054689,善全藥局,高雄市三民區義華路３９１號,高雄市三民區義華路391號,22.643317,120.333179,(07)3960269,3120,1770,2020/09/15 21:44:46
5902054858,勝發藥局,高雄市三民區金鼎路３５０號,高雄市三民區金鼎路350號,22.6651716,120.3197186,(07)3474780,3709,735,2020/09/15 21:44:46
5902055480,建保藥局,高雄市三民區陽明路４１３號,高雄市三民區陽明路413號,22.645648,120.34238,(07)3920433,1497,766,2020/09/15 21:44:46
5902056638,柏仁藥局,高雄市三民區覺民路５０４號,高雄市三民區覺民路504號,22.6408693,120.3315629,(07)3976016,3073,1020,2020/09/15 21:44:46
5902056692,大樂藥局,高雄市三民區明誠二路１６號一樓,高雄市三民區明誠二路16號一樓,22.6599,120.315196,(07)3501052,3658,200,2020/09/15 21:44:46
5902056718,岱安藥局,高雄市三民區熱河二街２３號,高雄市三民區熱河二街23號,22.6439858,120.3017231,(07)3219946,1695,1327,2020/09/15 21:44:46
5902056754,大家藥局,高雄市三民區鼎中路２２９號１樓,高雄市三民區鼎中路229號1樓,22.664041,120.3191835,(07)3107632,2463,1088,2020/09/15 21:44:46
5902056807,長慶藥局,高雄市三民區金鼎路３１０號,高雄市三民區金鼎路310號,22.665082,120.320716,(07)3105835,4387,234,2020/09/15 21:44:46
5902056825,新正興藥局,高雄市三民區正興路１００號,高雄市三民區正興路100號,22.6461159,120.320542,(07)3892646,855,1181,2020/09/15 21:44:46
5902056923,鴻慶藥局,高雄市三民區裕誠路７０號,高雄市三民區裕誠路70號,22.6639677,120.3140737,(07)9536166,2740,528,2020/09/15 21:44:46
5902057126,民安藥局,高雄市三民區嫩江街７０號,高雄市三民區嫩江街70號,22.642843,120.298504,(07)3121381,4275,873,2020/09/15 21:44:46
5902057144,欣仁惠藥局,高雄市三民區大昌二路２４８號,高雄市三民區大昌二路248號,22.645267,120.332198,(07)3837833,4979,222,2020/09/15 21:44:46
5902057162,台安藥局,高雄市三民區華德街１４９號１樓,高雄市三民區華德街149號1樓,22.648448,120.32152,(07)3972340,288,947,2020/09/15 21:44:46
5902057288,育英藥局,高雄市三民區灣子里和順街３９號,高雄市三民區灣子里和順街39號,22.653373,120.316021,(07)3824467,1841,1237,2020/09/15 21:44:46
5902057368,崧民藥師藥局,高雄市三民區金鼎路２２８號,高雄市三民區金鼎路228號,22.6648713,120.3237906,(07)3102496,4561,1190,2020/09/15 21:44:46
5902057484,永勝藥局,高雄市三民區褒忠街１１４號,高雄市三民區褒忠街114號,22.642217,120.334042,(07)3814643,3114,790,2020/09/15 21:44:46
5902057493,上泰藥局,高雄市三民區鼎山街５６９號,高雄市三民區鼎山街569號,22.651471,120.317643,(07)3987396,1973,1207,2020/09/15 21:44:46
5902057500,陽明藥局,高雄市三民區陽明路２８７號,高雄市三民區陽明路287號,22.6435,120.341984,(07)3960376,2304,1000,2020/09/15 21:44:46
5902057519,伍陸藥局,高雄市三民區正興路９４號,高雄市三民區正興路94號,22.645972,120.3207972,(07)3890676,3744,10,2020/09/15 21:44:46
5902057546,華南藥局,高雄市三民區中和街１２４號,高雄市三民區中和街124號,22.6394581,120.2878084,(07)3127483,2505,976,2020/09/15 21:44:46
5902057680,健爾康藥局,高雄市三民區正興路２３號,高雄市三民區正興路23號,22.6457033,120.3225458,(07)3965658,3431,996,2020/09/15 21:44:46
5902057733,新久億藥局,高雄市三民區正興路１８３號,高雄市三民區正興路183號,22.6475487,120.3197031,(07)3986909,0,499,2020/09/15 21:44:46
5902057822,建工丁丁藥局,高雄市三民區建工路５６８號,高雄市三民區建工路568號,22.6501417,120.3244642,(07)3830841,3468,399,2020/09/15 21:44:46
5902057831,愛橋藥局,高雄市三民區陽明路１９２號,高雄市三民區陽明路192號,22.642129,120.342089,(07)3945146,4428,1840,2020/09/15 21:44:46
5902057902,利安藥局,高雄市三民區建工路５４５號,高雄市三民區建工路545號,22.6484686,120.3212799,(07)3965550,3579,1248,2020/09/15 21:44:46
5902057920,必好藥局,高雄市三民區義華路４６０號,高雄市三民區義華路460號,22.6435427,120.3312547,(07)3851751,2731,408,2020/09/15 21:44:46
5902057939,朝陽健保藥局,高雄市三民區陽明路５７號１樓,高雄市三民區陽明路57號1樓,22.638625,120.34113,(07)3839886,2138,647,2020/09/15 21:44:46
5902060025,連作藥局,高雄市新興區大同一路２０３－１號,高雄市新興區大同一路203-1號,22.6286283,120.3003413,(07)2154716,4776,1040,2020/09/15 21:44:46
5902060132,成益藥局,高雄市新興區德望里復興一路４之２號,高雄市新興區德望里復興一路4之2號,22.6281099,120.3080505,(07)2265015,4356,998,2020/09/15 21:44:46
5902060150,永明藥局,高雄市新興區仁智街２２３號,高雄市新興區仁智街223號,22.6207925,120.3027568,(07)2619832,2422,1168,2020/09/15 21:44:46
5902061540,長青藥局,高雄市新興區六合路１１４號,高雄市新興區六合路114號,22.63216,120.315863,(07)2229220,5189,1220,2020/09/15 21:44:46
5902061577,銘泰藥局,高雄市新興區自立二路１６６號,高雄市新興區自立二路166號,22.633594,120.298125,(07)2855165,2646,640,2020/09/15 21:44:46
5902061899,元盛藥局,高雄市新興區六合路１５３號,高雄市新興區六合路153號,22.63196,120.314973,(07)2228183,3483,1100,2020/09/15 21:44:46
5902071528,岩生藥局,高雄市前金區自立一路１５－１號,高雄市前金區自立一路15-1號,22.6343668,120.2975655,(07)2863608,4684,1505,2020/09/15 21:44:46
5902071537,大衛藥局,高雄市前金區中華三路１８８號,高雄市前金區中華三路188號,22.6320763,120.2950128,(07)2859958,2889,440,2020/09/15 21:44:46
5902071546,中華藥局,高雄市前金區中華四路３６３號,高雄市前金區中華四路363號,22.6213801,120.2987238,(07)2712779,2275,285,2020/09/15 21:44:46
5902080036,瑞林藥局,高雄市苓雅區興中一路２８２號,高雄市苓雅區興中一路282號,22.6161762,120.3057402,(07)3312146,1135,1044,2020/09/15 21:44:46
5902080287,佳鴻中西藥局,高雄市苓雅區文昌路１１號,高雄市苓雅區文昌路11號,22.6310252,120.3384999,(07)7497103,0,922,2020/09/15 21:44:46
5902080312,正和藥局,高雄市苓雅區福建街３６２號,高雄市苓雅區福建街362號,22.6265694,120.3137502,(07)2265377,3087,420,2020/09/15 21:44:46
5902080376,政德藥局,高雄市苓雅區正大里武廟路２９號,高雄市苓雅區正大里武廟路29號,22.6299614,120.3317813,(07)7114371,513,1470,2020/09/15 21:44:46
5902080465,廣德泰藥局,高雄市苓雅區苓雅二路７６號,高雄市苓雅區苓雅二路76號,22.6175878,120.2997208,(07)3340769,4639,81,2020/09/15 21:44:46
5902080474,弘宗藥局,高雄市苓雅區武智街２號,高雄市苓雅區武智街2號,22.6230008,120.335674,(07)7211088,5877,1010,2020/09/15 21:44:46
5902080518,福海藥局,高雄市苓雅區武慶三路５８號,高雄市苓雅區武慶三路58號,22.6196432,120.3320355,(07)7618855,6003,650,2020/09/15 21:44:46
5902080527,三和藥局,高雄市苓雅區廣州二街１１７號,高雄市苓雅區廣州二街117號,22.618233,120.319291,(07)7220808,1835,32,2020/09/15 21:44:46
5902080545,柏松藥局,高雄市苓雅區輔仁路１７５號,高雄市苓雅區輔仁路175號,22.6306369,120.3332196,(07)7119786,3819,468,2020/09/15 21:44:46
5902080616,一加藥局,高雄市苓雅區和平一路四二號,高雄市苓雅區和平一路四二號,22.620156,120.321722,(07)7212748,4243,33,2020/09/15 21:44:46
5902080741,天新藥局,高雄市苓雅區華堂里林森二路１－３號,高雄市苓雅區華堂里林森二路1-3號,22.6155671,120.3082135,(07)3342754,3125,1351,2020/09/15 21:44:46
5902080803,功安中西大藥局,高雄市苓雅區三多二路２９１號,高雄市苓雅區三多二路291號,22.6186698,120.3195526,(07)7215949,5760,1182,2020/09/15 21:44:46
5902080858,福興藥局,高雄市苓雅區成功一路５２號,高雄市苓雅區成功一路52號,22.613134,120.298251,(07)3331862,2675,1320,2020/09/15 21:44:46
5902080894,苓中藥局,高雄市苓雅區永平路６４號,高雄市苓雅區永平路64號,22.615608,120.293852,(07)3311667,1800,200,2020/09/15 21:44:46
5902081015,明群藥局,高雄市苓雅區英明路５４號,高雄市苓雅區英明路54號,22.6128672,120.3253079,(07)7254953,3189,710,2020/09/15 21:44:46
5902081186,寶麒藥局,高雄市苓雅區三多一路１４４號,高雄市苓雅區三多一路144號,22.622985,120.3315051,(07)7610355,4576,1314,2020/09/15 21:44:46
5902081328,東信藥局,高雄市苓雅區三多一路１８９號,高雄市苓雅區三多一路189號,22.6225899,120.3314058,(07)7613309,1687,1413,2020/09/15 21:44:46
5902083457,順一藥局,高雄市苓雅區田西里成功一路２１０號,高雄市苓雅區田西里成功一路210號,22.6168855,120.2968225,(07)3330011,1524,614,2020/09/15 21:44:46
5902083582,健智藥局,高雄市苓雅區四維二路９６之２號,高雄市苓雅區四維二路96之2號,22.6225649,120.3192317,(07)7249153,1894,1148,2020/09/15 21:44:46
5902083591,晨安藥局,高雄市苓雅區興中一路１６０號,高雄市苓雅區興中一路160號,22.617532,120.309564,(07)3365463,5037,996,2020/09/15 21:44:46
5902084703,瑞生藥局,高雄市苓雅區自強三路３１號,高雄市苓雅區自強三路31號,22.613798,120.299632,(07)3305239,3974,863,2020/09/15 21:44:46
5902084749,琉璃光藥師藥局,高雄市苓雅區四維一路２９２號之一樓,高雄市苓雅區四維一路292號之一樓,22.6242385,120.3245418,(07)7160930,2334,1157,2020/09/15 21:44:46
5902084776,杏合藥局,高雄市苓雅區福德二路２１６號,高雄市苓雅區福德二路216號,22.6339419,120.3283483,(07)7268966,2530,1160,2020/09/15 21:44:46
5902084785,新良安藥局,高雄市苓雅區苓雅二路１０６號,高雄市苓雅區苓雅二路106號,22.6171939,120.2987199,(07)3386980,1970,507,2020/09/15 21:44:46
5902084801,邱吉祥藥局,高雄市苓雅區凱旋二路１３５號,高雄市苓雅區凱旋二路135號,22.629188,120.3217589,(07)2226055,3344,1537,2020/09/15 21:44:46
5902085031,上好藥局,高雄市苓雅區四維一路六三號一樓,高雄市苓雅區四維一路六三號一樓,22.6254436,120.3284096,(07)7266863,2644,1120,2020/09/15 21:44:46
5902085148,召祐健保藥局,高雄市苓雅區正義路９３號,高雄市苓雅區正義路93號,22.630353,120.338599,(07)7493719,0,1,2020/09/15 21:44:46
5902085166,景福藥局,高雄市苓雅區和平一路１４７之５號,高雄市苓雅區和平一路147之5號,22.6235499,120.3204353,(07)7719152,4322,89,2020/09/15 21:44:46
5902085184,惠春藥局,高雄市苓雅區武慶三路９６號,高雄市苓雅區武慶三路96號,22.6205457,120.3318581,(07)7611358,2187,537,2020/09/15 21:44:46
5902085228,永森藥局,高雄市苓雅區建國一路２９０號,高雄市苓雅區建國一路290號,22.6330442,120.3262076,(07)7163087,2233,813,2020/09/15 21:44:46
5902085308,幸福藥師藥局,高雄市苓雅區青年一路１６７－３號,高雄市苓雅區青年一路167-3號,22.6217695,120.307892,(07)5368701,4240,900,2020/09/15 21:44:46
5902085344,意祥藥局,高雄市苓雅區武廟路１４２之１號,高雄市苓雅區武廟路142之1號,22.6311965,120.3275895,(07)7224835,0,26,2020/09/15 21:44:46
5902085371,加和藥局,高雄市苓雅區和平一路１４３之７號,高雄市苓雅區和平一路143之7號,22.6230118,120.3206187,(07)7219332,2911,1240,2020/09/15 21:44:46
5902090032,全國大藥局,高雄市前鎮區三多二路４０３號１樓,高雄市前鎮區三多二路403號1樓,22.61783,120.316593,(07)3345775,2949,669,2020/09/15 21:44:46
5902090087,久億藥局,高雄市前鎮區保泰路３５１號,高雄市前鎮區保泰路351號,22.602917,120.334155,(07)7619333,597,91,2020/09/15 21:44:46
5902090103,文仁藥局,高雄市前鎮區明正里草衙二路４６０號,高雄市前鎮區明正里草衙二路460號,22.579842,120.322924,(07)8413116,0,2,2020/09/15 21:44:46
5902090121,意文藥局,高雄市前鎮區瑞華里武營路１８３號,高雄市前鎮區瑞華里武營路183號,22.6099485,120.3374983,(07)7226570,2122,812,2020/09/15 21:44:46
5902090363,八仙藥局,高雄市前鎮區瑞隆路２５１號,高雄市前鎮區瑞隆路251號,22.605472,120.3331152,(07)7270001,1486,1230,2020/09/15 21:44:46
5902090765,家安大藥局,高雄市前鎮區崗山南街３４２巷２１號,高雄市前鎮區崗山南街342巷21號,22.6020413,120.3323018,(07)7137711,5573,520,2020/09/15 21:44:46
5902090827,博平藥局,高雄市前鎮區草衙二路３７７號,高雄市前鎮區草衙二路377號,22.5781464,120.3225079,(07)8311814,1935,0,2020/09/15 21:44:46
5902090970,民光藥局,高雄市前鎮區林森三路４８號,高雄市前鎮區林森三路48號,22.611125,120.307629,(07)3335362,1080,811,2020/09/15 21:44:46
5902091128,北京藥局,高雄市前鎮區公正路３１號,高雄市前鎮區公正路31號,22.6029757,120.3322082,(07)7113100,2245,190,2020/09/15 21:44:46
5902092205,百宏中西大藥局,高雄市前鎮區復興三路１９４號,高雄市前鎮區復興三路194號,22.613173,120.311627,(07)3386719,351,0,2020/09/15 21:44:46
5902092321,彥芳藥局,高雄市前鎮區長江街６５號１樓,高雄市前鎮區長江街65號1樓,22.609995,120.315395,(07)3302007,2058,586,2020/09/15 21:44:46
5902092358,惠芳藥局,高雄市前鎮區一心一路４８６號,高雄市前鎮區一心一路486號,22.609948,120.314187,(07)5370650,2412,370,2020/09/15 21:44:46
5902092410,旺盛藥局,高雄市前鎮區永豐路１０８號,高雄市前鎮區永豐路108號,22.6064389,120.333593,(07)7512899,3279,737,2020/09/15 21:44:46
5902092492,元生藥局,高雄市前鎮區鎮興路２２６號１樓,高雄市前鎮區鎮興路226號1樓,22.5930005,120.3116914,(07)8156356,3377,606,2020/09/15 21:44:46
5902092554,協和藥局,高雄市前鎮區中華五路９８３號,高雄市前鎮區中華五路983號,22.602273,120.306023,(07)5377769,3663,720,2020/09/15 21:44:46
5902092643,晏昇藥局,高雄市前鎮區凱旋三路８１號,高雄市前鎮區凱旋三路81號,22.6067701,120.3247404,(07)7235136,1808,776,2020/09/15 21:44:46
5902092787,吉昌藥局,高雄市前鎮區正勤路１００號,高雄市前鎮區正勤路100號,22.603021,120.305667,(07)3368782,203,1143,2020/09/15 21:44:46
5902092887,民權丁丁藥局,高雄市前鎮區民權二路３４５號,高雄市前鎮區民權二路345號,22.610123,120.312614,(07)9650177,5715,116,2020/09/15 21:44:46
5902092896,廣泰藥局,高雄市前鎮區瑞北路５６號,高雄市前鎮區瑞北路56號,22.6092839,120.3345924,(07)7162166,2681,1665,2020/09/15 21:44:46
5902092910,健家藥局,高雄市前鎮區二聖二路４５號,高雄市前鎮區二聖二路45號,22.613015,120.316496,(07)3389986,2555,1103,2020/09/15 21:44:46
5902092956,慈濟健保藥局,高雄市前鎮區鎮州路２１１號,高雄市前鎮區鎮州路211號,22.5881873,120.3081654,(07)8159788,1924,1060,2020/09/15 21:44:46
5902100033,旗后藥局,高雄市旗津區中洲三路７１５號,高雄市旗津區中洲三路715號,22.6110017,120.2705174,(07)5715838,3256,1066,2020/09/15 21:44:46
5902100042,千佑藥局,高雄市旗津區復興里中洲三路５１３號,高雄市旗津區復興里中洲三路513號,22.60615,120.273581,(07)5712619,4299,862,2020/09/15 21:44:46
5902101094,康富藥局,高雄市旗津區旗津二路２２０號,高雄市旗津區旗津二路220號,22.5763502,120.2959913,(07)5710567,4068,490,2020/09/15 21:44:46
5902110066,文祺藥局,高雄市小港區正苓里平治街１１２號,高雄市小港區正苓里平治街112號,22.567473,120.354325,(07)8014066,471,347,2020/09/15 21:44:46
5902110244,億大藥局,高雄市小港區三苓里永義街１７１號,高雄市小港區三苓里永義街171號,22.566745,120.348928,(07)8014958,3582,460,2020/09/15 21:44:46
5902110299,大裕藥局,高雄市小港區小港里小港路２６１號,高雄市小港區小港里小港路261號,22.5638594,120.3358742,(07)8211467,1824,0,2020/09/15 21:44:46
